filename	read_id	run_id	channel	mux	start_time	duration	template_start	template_duration	sequence_length_template	mean_qscore_template	barcode
	eee8fbe0-8a6a-4ebf-a02a-0a0355c94ec6;436b474b-7cf2-4bab-8c98-c7833464c9a6	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	88672.7	0	-nan	-nan	12378	31	unclassified
channel-180.pod5	436b474b-7cf2-4bab-8c98-c7833464c9a6	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	88704.1	29.703	88733.8	0	12403	20	unclassified
channel-180.pod5	9dcd7cfa-cf32-4061-86e9-427758697807	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4903.98	1.587	-nan	-nan	700	18	unclassified
channel-180.pod5	fa824a30-f09d-4849-bcb1-5e0bb6c973e7	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	88370	7.6522	88377.6	0	3487	12	unclassified
	83eb0a02-2ec7-418b-b890-140d6f922f69;9dcd7cfa-cf32-4061-86e9-427758697807	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4902.37	0	-nan	-nan	656	29	unclassified
channel-180.pod5	9c3f0321-665b-4179-9104-49b29d995566	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	88357.6	12.163	88369.7	0	3542	24	unclassified
	95a20706-e6ef-4b2b-8e3a-892644992d60;1aa43963-8f21-46f2-b196-1eab6e85e0cd	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	22714.5	0	-nan	-nan	8616	22	unclassified
channel-180.pod5	eb3ff66d-6fec-471f-959b-fada14c36f08	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1585.7	4.9092	-nan	-nan	1635	15	unclassified
channel-180.pod5	06f2a1e1-dc6f-45a5-ac44-1e061ebb1fd9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1590.61	3.795	-nan	-nan	1362	15	unclassified
	eb3ff66d-6fec-471f-959b-fada14c36f08;06f2a1e1-dc6f-45a5-ac44-1e061ebb1fd9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1585.7	0	-nan	-nan	1337	23	unclassified
channel-180.pod5	1aa43963-8f21-46f2-b196-1eab6e85e0cd	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	22736.8	19.2698	-nan	-nan	8844	12	unclassified
channel-180.pod5	83eb0a02-2ec7-418b-b890-140d6f922f69	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4902.37	1.6092	-nan	-nan	691	19	unclassified
channel-180.pod5	95a20706-e6ef-4b2b-8e3a-892644992d60	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	22714.5	22.2672	-nan	-nan	9075	19	unclassified
	814e7ca0-b398-45c2-8f8a-fbbf11750b0b;237826a7-c939-4a1e-adaa-de41fec59f13	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4465.07	0	-nan	-nan	1336	33	unclassified
channel-180.pod5	814e7ca0-b398-45c2-8f8a-fbbf11750b0b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4465.07	3.3468	4468.42	0	1346	23	unclassified
channel-180.pod5	012f74e6-a92c-4a6b-bd1d-9baffb97cacd	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4721.97	5.9894	4727.96	0	2693	20	unclassified
channel-180.pod5	237826a7-c939-4a1e-adaa-de41fec59f13	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4468.48	3.146	4471.63	0	1350	21	unclassified
channel-180.pod5	bbf876bd-c427-43a3-a977-7aa6a685ccd2	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4714.71	7.2254	4721.93	0	2748	26	unclassified
	bbf876bd-c427-43a3-a977-7aa6a685ccd2;012f74e6-a92c-4a6b-bd1d-9baffb97cacd	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4714.71	0	-nan	-nan	2663	36	unclassified
	60480aea-5fe9-4a39-92af-723cf6fc1b46;4b5d18f8-5e7e-4f61-a5e0-d5eb7b9c07ea	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	86609.4	0	-nan	-nan	28570	27	unclassified
channel-180.pod5	60480aea-5fe9-4a39-92af-723cf6fc1b46	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	86609.4	94.7914	86704.1	0	29125	12	unclassified
channel-180.pod5	add2177f-6aa4-459d-8d0d-5f1da6090cc5	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10872.1	3.156	10875.2	0	1249	22	unclassified
channel-180.pod5	a594191c-6bde-4f33-82a9-1a2435cfd52f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4430.3	3.6124	4433.91	0	1426	24	unclassified
	add2177f-6aa4-459d-8d0d-5f1da6090cc5;31d3df74-6ca1-4753-8226-084572c5f52f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10872.1	0	-nan	-nan	1176	31	unclassified
channel-180.pod5	4fe80360-3bfc-4dd0-83f7-26990306cf88	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4433.91	3.5762	4437.49	0	1414	14	unclassified
	a594191c-6bde-4f33-82a9-1a2435cfd52f;4fe80360-3bfc-4dd0-83f7-26990306cf88	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4430.3	0	-nan	-nan	1383	25	unclassified
	67ca0ecf-9281-4a1e-9bca-adda769d79d0;ffd89a56-3685-4076-9cdf-67fc1a82ae7d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	19249.4	0	-nan	-nan	4101	28	unclassified
channel-180.pod5	67ca0ecf-9281-4a1e-9bca-adda769d79d0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	19249.4	10.0716	19259.5	0	4183	27	unclassified
channel-180.pod5	31d3df74-6ca1-4753-8226-084572c5f52f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10875.2	2.864	10878.1	0	1252	20	unclassified
	7744b946-3dbe-41cb-8a30-6d93783a7a69;2ee4ffb6-bba6-45d9-958d-2c7b58729441	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	196722	0	-nan	-nan	12228	23	unclassified
channel-180.pod5	9a815f92-77d4-43fd-8bed-7cdc41d87f31	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	2720.67	2.32	2722.99	0	971	23	unclassified
	9a815f92-77d4-43fd-8bed-7cdc41d87f31;45b39d72-8ad8-4d94-b972-97f6e5785578	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	2720.67	0	-nan	-nan	948	30	unclassified
channel-180.pod5	7744b946-3dbe-41cb-8a30-6d93783a7a69	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	196722	26.4286	196748	0	12351	18	unclassified
channel-180.pod5	2ee4ffb6-bba6-45d9-958d-2c7b58729441	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	196748	23.9668	196772	0	12381	17	unclassified
channel-180.pod5	45b39d72-8ad8-4d94-b972-97f6e5785578	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	2723.22	3.1028	2726.32	0	965	22	unclassified
channel-180.pod5	ffd89a56-3685-4076-9cdf-67fc1a82ae7d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	19259.5	8.4648	19268	0	4130	18	unclassified
	f18f01a7-e885-465d-a29c-144088364773;efe7a01c-20a9-43d8-a7b6-16a8cd8f0dc8	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	2797.5	0	-nan	-nan	3900	27	unclassified
channel-180.pod5	f18f01a7-e885-465d-a29c-144088364773	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	2797.5	9.476	2806.97	0	3997	23	unclassified
channel-180.pod5	c763db7f-0068-468b-a561-97f57b0611e9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4852.36	17.0724	-nan	-nan	6750	21	unclassified
channel-180.pod5	efe7a01c-20a9-43d8-a7b6-16a8cd8f0dc8	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	2806.99	8.9614	2815.95	0	3959	19	unclassified
channel-180.pod5	ebeecbed-4e1f-4c21-ae4e-a75530de037f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4869.43	14.0418	-nan	-nan	6538	11	unclassified
channel-180.pod5	4b5d18f8-5e7e-4f61-a5e0-d5eb7b9c07ea	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	86705.9	71.6426	86777.5	0	29344	19	unclassified
	c763db7f-0068-468b-a561-97f57b0611e9;ebeecbed-4e1f-4c21-ae4e-a75530de037f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4852.36	0	-nan	-nan	6398	23	unclassified
	7bd392f1-7f86-4712-8117-9b238dfbe8d3;2255cdad-0776-4931-8098-4d13a15e785d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	11294.5	0	-nan	-nan	6866	35	unclassified
	faa33717-696e-4317-9616-0389c764189e;114cfeba-f437-48c2-8cd2-0456578d9b6d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1613.68	0	-nan	-nan	15601	33	unclassified
channel-180.pod5	7bd392f1-7f86-4712-8117-9b238dfbe8d3	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	11294.5	16.6998	11311.2	0	6956	23	unclassified
channel-180.pod5	2255cdad-0776-4931-8098-4d13a15e785d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	11311.3	16.0366	11327.3	0	6901	21	unclassified
channel-180.pod5	51955891-8d53-4dbc-8bb7-e2e94ce8ad3e	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13185	3.6138	13188.6	0	1462	21	unclassified
channel-180.pod5	bbf6c47a-311f-46a7-9110-85c4184ad842	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	3644.54	19.492	3664.03	0	7785	21	unclassified
	b7e0245d-d5ed-4262-bdae-e4097920fd07;e7a1d023-9b50-4209-819f-7e2569cd4712	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4272.57	0	-nan	-nan	5332	35	unclassified
channel-180.pod5	e7a1d023-9b50-4209-819f-7e2569cd4712	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4286.66	12.2954	4298.96	0	5370	23	unclassified
	776b1ec2-faf5-4963-8c1c-1347f55e8dfd;334a3ce9-6f33-4041-95c2-65abadd7b2f0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	817.446	0	-nan	-nan	633	26	unclassified
channel-180.pod5	faa33717-696e-4317-9616-0389c764189e	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1613.68	38.4004	1652.09	0	15846	21	unclassified
channel-180.pod5	b7e0245d-d5ed-4262-bdae-e4097920fd07	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4272.57	13.9674	4286.53	0	5382	22	unclassified
channel-180.pod5	7671362d-132f-4c8a-9aa7-71dae586a061	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13188.6	3.4818	13192.1	0	1451	20	unclassified
channel-180.pod5	114cfeba-f437-48c2-8cd2-0456578d9b6d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1652.21	35.6682	1687.88	0	15756	20	unclassified
channel-180.pod5	334a3ce9-6f33-4041-95c2-65abadd7b2f0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	820.986	1.6118	822.598	0	653	18	unclassified
	bbf6c47a-311f-46a7-9110-85c4184ad842;11ae0b40-e9d0-4160-979a-83876191e88b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	3644.54	0	-nan	-nan	7749	34	unclassified
channel-180.pod5	776b1ec2-faf5-4963-8c1c-1347f55e8dfd	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	817.446	1.7932	819.239	0	662	28	unclassified
channel-180.pod5	ecc54ffb-367e-4e9c-91b1-dca922b6916b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	19783.4	10.9558	19794.4	0	4690	22	unclassified
	5b6f43fb-fc22-4434-9db3-c42e6b60ad59;6f624422-73b9-4c91-b715-ccd6f4f63c23	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4317.65	0	-nan	-nan	1724	31	unclassified
	2dd46c2b-7d43-4ac8-b361-42569626df4a;ecc54ffb-367e-4e9c-91b1-dca922b6916b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	19771.5	0	-nan	-nan	4666	32	unclassified
	51955891-8d53-4dbc-8bb7-e2e94ce8ad3e;7671362d-132f-4c8a-9aa7-71dae586a061	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	13185	0	-nan	-nan	1406	28	unclassified
channel-180.pod5	11ae0b40-e9d0-4160-979a-83876191e88b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	3664.04	16.7408	3680.78	0	7749	21	unclassified
channel-180.pod5	2dd46c2b-7d43-4ac8-b361-42569626df4a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	19771.5	11.81	19783.3	0	4689	24	unclassified
	fda268f3-6ec9-4a43-a8e0-779a7279c7d2;ad6dc040-f7d8-4cf8-b185-fe8a3307e541	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10912.7	0	-nan	-nan	5856	30	unclassified
channel-180.pod5	5b6f43fb-fc22-4434-9db3-c42e6b60ad59	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4317.65	4.6692	-nan	-nan	1778	19	unclassified
channel-180.pod5	6f624422-73b9-4c91-b715-ccd6f4f63c23	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4322.35	3.7504	-nan	-nan	1742	20	unclassified
channel-180.pod5	fda268f3-6ec9-4a43-a8e0-779a7279c7d2	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10912.7	16.1916	-nan	-nan	6182	23	unclassified
	79939359-c32a-4b07-bc6c-5e1657767e9d;0650c7e8-d62f-466b-be7b-90eef1e1d676	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	60609.5	0	-nan	-nan	1035	22	unclassified
channel-180.pod5	12fdd71d-73ae-47b5-ac35-cac4d608fa02	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10281.4	1.3096	10282.7	0	528	22	unclassified
channel-180.pod5	ce3e0f6f-17bb-4d82-90c1-44dd61e168c9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	11716.7	6.96	11723.7	0	2858	25	unclassified
channel-180.pod5	430c9dc6-43fa-46e9-849b-e3d7e7357750	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	60768.4	2.7048	-nan	-nan	1010	20	unclassified
	430c9dc6-43fa-46e9-849b-e3d7e7357750;f83d1492-87a0-42b3-b08b-076217bfdabb	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	60768.4	0	-nan	-nan	947	32	unclassified
	ce3e0f6f-17bb-4d82-90c1-44dd61e168c9;876f605a-e331-4e5a-87c2-535c11435a4f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	11716.7	0	-nan	-nan	2796	32	unclassified
channel-180.pod5	f7a04b38-377d-4efc-9786-44b517b384d9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61098.7	2.5216	-nan	-nan	1186	13	unclassified
channel-180.pod5	876f605a-e331-4e5a-87c2-535c11435a4f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	11723.7	7.4994	11731.2	0	2834	21	unclassified
channel-180.pod5	45b871b7-ea59-44e1-8146-b1b76dd833b5	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62026.4	3.8126	62030.2	0	2002	19	unclassified
channel-180.pod5	79939359-c32a-4b07-bc6c-5e1657767e9d	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	60609.5	2.8296	60612.3	0	1061	21	unclassified
channel-180.pod5	92ed2b62-ee0d-40a8-8301-59b017c1e913	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	9931.85	1.9352	9933.78	0	601	21	unclassified
channel-180.pod5	d6b7d544-01d3-4090-a42d-b4ff7d69990f	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	9930.25	1.5558	9931.81	0	634	23	unclassified
	45b871b7-ea59-44e1-8146-b1b76dd833b5;894cbfc1-377d-4d4c-874a-6a8ef1e3c3a9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62026.4	0	-nan	-nan	1974	19	unclassified
	d6b7d544-01d3-4090-a42d-b4ff7d69990f;92ed2b62-ee0d-40a8-8301-59b017c1e913	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	9930.25	0	-nan	-nan	581	24	unclassified
	17c84b6e-1878-40c1-af64-99e373897661;f7a04b38-377d-4efc-9786-44b517b384d9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61096.2	0	-nan	-nan	785	13	unclassified
channel-180.pod5	0650c7e8-d62f-466b-be7b-90eef1e1d676	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	60612.3	2.4236	60614.7	0	1063	16	unclassified
channel-180.pod5	17c84b6e-1878-40c1-af64-99e373897661	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61096.2	2.4396	-nan	-nan	881	20	unclassified
channel-180.pod5	f83d1492-87a0-42b3-b08b-076217bfdabb	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	60771.2	2.3104	-nan	-nan	995	18	unclassified
channel-180.pod5	3dcdd384-3263-4aa3-87d9-a0baf38c8aec	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61279.3	10.1642	61289.5	0	4500	21	unclassified
channel-180.pod5	ea3456ec-5dfc-45bf-88fa-aee77cfc0052	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1703.54	1.5668	1705.11	0	877	22	unclassified
channel-180.pod5	7ad237f5-7776-49a5-8c17-97259d190073	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61265.1	11.1964	61276.2	0	4539	22	unclassified
channel-180.pod5	5afe8e29-e668-40df-a989-d7e52b12744b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1976.88	2.0714	1978.96	0	855	25	unclassified
channel-180.pod5	44bbb0c4-8c8f-4ddf-aff3-a48af6f561e6	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1705.4	1.5424	1706.94	0	504	20	unclassified
	7ad237f5-7776-49a5-8c17-97259d190073;3dcdd384-3263-4aa3-87d9-a0baf38c8aec	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61265.1	0	-nan	-nan	4450	27	unclassified
channel-180.pod5	f9b2237e-71d2-4087-8898-e03fc35626ce	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10280.3	1.1062	10281.4	0	529	19	unclassified
	f9b2237e-71d2-4087-8898-e03fc35626ce;12fdd71d-73ae-47b5-ac35-cac4d608fa02	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10280.3	0	-nan	-nan	499	25	unclassified
channel-180.pod5	894cbfc1-377d-4d4c-874a-6a8ef1e3c3a9	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62030.2	7.7836	62038	0	2020	20	unclassified
channel-180.pod5	ad6dc040-f7d8-4cf8-b185-fe8a3307e541	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10928.9	14.0102	-nan	-nan	5938	13	unclassified
channel-180.pod5	7a17d5cc-87ab-4af3-a02b-fc53f73d2bd0	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1971.7	2.2324	1973.93	0	856	34	unclassified
	ea3456ec-5dfc-45bf-88fa-aee77cfc0052;44bbb0c4-8c8f-4ddf-aff3-a48af6f561e6	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1703.54	0	-nan	-nan	463	21	unclassified
	9da790e7-9887-48df-b12f-2bc587ef9976;8e99ec9d-799b-466f-aecc-afaf84dd35ea	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61188.8	0	-nan	-nan	4169	28	unclassified
	7a17d5cc-87ab-4af3-a02b-fc53f73d2bd0;5afe8e29-e668-40df-a989-d7e52b12744b	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	1971.7	0	-nan	-nan	836	28	unclassified
channel-180.pod5	8e99ec9d-799b-466f-aecc-afaf84dd35ea	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61199	9.3704	61208.4	0	4199	22	unclassified
channel-180.pod5	34270913-bc39-440a-80e1-db21cbfd8ece	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61949.8	3.285	61953.1	0	1175	22	unclassified
channel-180.pod5	9da790e7-9887-48df-b12f-2bc587ef9976	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61188.8	10.1886	61199	0	4241	23	unclassified
channel-180.pod5	6461701e-6b27-4ac6-bb34-7ebc02c8e99e	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4630.09	1.9078	4632	0	785	23	unclassified
channel-180.pod5	ae1391ff-250d-4f0e-bda2-8633c7de0b71	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10206	1.6968	-nan	-nan	629	20	unclassified
channel-180.pod5	715a4e77-6aaf-4ce3-816c-0ab396474b57	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4632.09	2.272	4634.36	0	975	18	unclassified
	6461701e-6b27-4ac6-bb34-7ebc02c8e99e;715a4e77-6aaf-4ce3-816c-0ab396474b57	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4630.09	0	-nan	-nan	708	13	unclassified
channel-180.pod5	d4689e10-eb46-4873-91bb-8e6ebfde3eac	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10262.8	8.159	10270.9	0	3399	24	unclassified
	74342a75-53f3-458e-a858-4d22cf3b14a4;b8ac374a-fc32-4a1d-977a-c85f39190cac	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62200.8	0	-nan	-nan	2609	22	unclassified
channel-180.pod5	b14c20f7-880d-4e7b-b086-9a699076458a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4214	1.979	4215.98	0	812	22	unclassified
	9c3098d5-9185-43f3-8344-6a7df3ae3726;b14c20f7-880d-4e7b-b086-9a699076458a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4211.41	0	-nan	-nan	779	28	unclassified
channel-180.pod5	f816215e-88ec-442f-8035-e71934cf2fdb	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61953.2	2.6746	61955.8	0	1147	16	unclassified
	cb44b963-497b-4268-ac1b-6c5ca000b2fc;e47a4c9b-99fa-4396-85a4-71a401bc0032	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62584.5	0	-nan	-nan	914	24	unclassified
	ae1391ff-250d-4f0e-bda2-8633c7de0b71;ee88c92b-a98b-475f-879b-9b58ca9995be	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10206	0	-nan	-nan	542	18	unclassified
channel-180.pod5	cb44b963-497b-4268-ac1b-6c5ca000b2fc	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62584.5	2.3884	62586.9	0	969	15	unclassified
channel-180.pod5	9c3098d5-9185-43f3-8344-6a7df3ae3726	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	4211.41	2.16	4213.57	0	816	29	unclassified
channel-180.pod5	ee88c92b-a98b-475f-879b-9b58ca9995be	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10207.7	1.5642	-nan	-nan	738	15	unclassified
	d4689e10-eb46-4873-91bb-8e6ebfde3eac;5b68ad11-a86a-4e09-9078-388757d123ce	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10262.8	0	-nan	-nan	3290	23	unclassified
channel-180.pod5	b8ac374a-fc32-4a1d-977a-c85f39190cac	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62207.3	5.8148	-nan	-nan	2695	13	unclassified
	34270913-bc39-440a-80e1-db21cbfd8ece;f816215e-88ec-442f-8035-e71934cf2fdb	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	61949.8	0	-nan	-nan	1112	23	unclassified
channel-180.pod5	5b68ad11-a86a-4e09-9078-388757d123ce	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	10270.9	8.0308	10279	0	3380	19	unclassified
channel-180.pod5	e47a4c9b-99fa-4396-85a4-71a401bc0032	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62587.1	2.2918	62589.4	0	971	21	unclassified
channel-180.pod5	74342a75-53f3-458e-a858-4d22cf3b14a4	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62200.8	6.4572	-nan	-nan	2736	19	unclassified
channel-180.pod5	46df7f68-0b0a-47c3-8529-6be21bd57558	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	9952.72	1.8788	-nan	-nan	869	14	unclassified
	1efa3db4-8c24-4fd6-b5a0-8d5436aa4b2a;46df7f68-0b0a-47c3-8529-6be21bd57558	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	9950.07	0	-nan	-nan	835	27	unclassified
channel-180.pod5	1efa3db4-8c24-4fd6-b5a0-8d5436aa4b2a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	9950.07	2.6436	-nan	-nan	993	15	unclassified
channel-180.pod5	bfcb8e88-65d4-4953-bb27-0cf570e9775a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	21377.6	4.9984	21382.6	0	2099	23	unclassified
channel-180.pod5	0bc7ccd3-bd09-406d-ae6e-8a58b3e88664	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62441.7	18.942	-nan	-nan	7716	22	unclassified
	0bc7ccd3-bd09-406d-ae6e-8a58b3e88664;bc159a24-2420-4e93-9309-3ebf0c2e5269	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62441.7	0	-nan	-nan	7447	22	unclassified
	bfcb8e88-65d4-4953-bb27-0cf570e9775a;ae6a859c-a037-4130-9b84-cc7c84476b8a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	21377.6	0	-nan	-nan	2026	34	unclassified
channel-180.pod5	bc159a24-2420-4e93-9309-3ebf0c2e5269	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	62460.7	16.59	-nan	-nan	7596	13	unclassified
channel-180.pod5	ae6a859c-a037-4130-9b84-cc7c84476b8a	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	4	21382.6	4.6558	21387.3	0	2056	22	unclassified
channel-180.pod5	7e716a87-946f-40a0-a1ae-b5b7dc385035	5904f7ca6b863af8f0f1c7af4f72c17cc8513c6f	180	1	8814.8	26.6502	8841.45	0	11030	24	unclassified
